experiment,ablation_type,variant,seed,checkpoint,branch1_auc,branch1_ap,branch2_auc,branch2_ap,mAP@0.1,mAP@0.2,mAP@0.3,mAP@0.4,mAP@0.5,average_mAP,seed_count,seeds,branch1_auc_mean,branch1_auc_std,branch1_auc_variance,branch1_auc_ci95_low,branch1_auc_ci95_high,branch1_auc_ci95_half_width,branch1_ap_mean,branch1_ap_std,branch1_ap_variance,branch1_ap_ci95_low,branch1_ap_ci95_high,branch1_ap_ci95_half_width,branch2_auc_mean,branch2_auc_std,branch2_auc_variance,branch2_auc_ci95_low,branch2_auc_ci95_high,branch2_auc_ci95_half_width,branch2_ap_mean,branch2_ap_std,branch2_ap_variance,branch2_ap_ci95_low,branch2_ap_ci95_high,branch2_ap_ci95_half_width,mAP@0.1_mean,mAP@0.1_std,mAP@0.1_variance,mAP@0.1_ci95_low,mAP@0.1_ci95_high,mAP@0.1_ci95_half_width,mAP@0.2_mean,mAP@0.2_std,mAP@0.2_variance,mAP@0.2_ci95_low,mAP@0.2_ci95_high,mAP@0.2_ci95_half_width,mAP@0.3_mean,mAP@0.3_std,mAP@0.3_variance,mAP@0.3_ci95_low,mAP@0.3_ci95_high,mAP@0.3_ci95_half_width,mAP@0.4_mean,mAP@0.4_std,mAP@0.4_variance,mAP@0.4_ci95_low,mAP@0.4_ci95_high,mAP@0.4_ci95_half_width,mAP@0.5_mean,mAP@0.5_std,mAP@0.5_variance,mAP@0.5_ci95_low,mAP@0.5_ci95_high,mAP@0.5_ci95_half_width,average_mAP_mean,average_mAP_std,average_mAP_variance,average_mAP_ci95_low,average_mAP_ci95_high,average_mAP_ci95_half_width
xd_ablation,adapter_train,only_gcn,236,,0.928485380830956,0.7541781537076667,0.9319732922380556,0.7688003538673118,36.60284850478991,31.100355131303058,24.50045015478784,19.12507976008935,13.23602011840659,24.91295073387535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,only_gcn,237,,0.9320699976223625,0.7877200052013149,0.9346856663279537,0.7994718946746553,36.36220314368409,29.963391622389896,23.60114197003156,17.892238153318228,12.629077968945365,24.08961057167383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,only_gcn,238,,0.9352447705320649,0.7953666099659326,0.9320956000162022,0.7903862372897955,34.85404153298643,28.709112489139226,22.39701055417221,16.402387474692144,11.729789832092088,22.81846837661642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train_summary,only_gcn,,,,,,,,,,,,,5,"234,235,236,237,238",0.9312857429487778,0.0032236159791113462,1.0391699980782004e-05,0.9272837367271158,0.9352877491704397,0.004002006221661898,0.7761464158501235,0.01914379514991961,0.00036648489274208553,0.7523800653317472,0.7999127663684997,0.023766350518376327,0.9328830999703263,0.0010988665749598256,1.2075077495639382e-06,0.9315188956425583,0.9342473042980942,0.001364204327767921,0.7878391312915942,0.011512202151448951,0.00013253079837582585,0.7735471359256236,0.8021311266575648,0.014291995365970618,36.09573372786228,0.7530270327109908,0.5670497119935196,35.160877067045085,37.03059038867948,0.9348566608171941,30.491041076895915,1.1669461306325,1.3617632717981638,29.042318367554167,31.939763786237663,1.4487227093417485,23.941597965731095,1.0010498651980242,1.0021008326129826,22.698829653786976,25.184366277675213,1.2427683119441193,18.221037964823594,1.1189269669084074,1.2519975572748483,16.831929363746625,19.610146565900564,1.3891086010769684,12.985998838137801,0.8453150173087406,0.7145574784876765,11.936569879956997,14.035427796318606,1.049428958180805,24.34708191469014,0.9372268835283637,0.878394231208289,23.183547596925877,25.510616232454403,1.1635343177642647
xd_ablation,adapter_train,local_global_tf,234,,0.9329427066010495,0.7857204004075932,0.9311660222891229,0.7939537804041316,28.12009028910694,21.42226249121648,15.74455638470387,11.082374950049013,7.813785121767642,16.83661384736879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,local_global_tf,235,,0.932590059248387,0.7877171692216781,0.9305654819219907,0.7857698079008014,27.318022807242702,20.81948062801322,14.924027542385062,10.67911081583517,6.857882794315725,16.119704917558376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,local_global_tf,236,,0.9272039601257894,0.771306641009263,0.9295218111020669,0.7793005388214518,30.78571628502816,23.761468210158124,17.47211116969804,13.001860108271815,9.566932476281709,18.917617649887568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,local_global_tf,237,,0.9242910926210947,0.7352553620192317,0.9237131686128628,0.7555432402861881,29.352028603487597,22.635998554136933,17.30700641579892,12.265018638296901,7.950122243533417,17.902034891050754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,local_global_tf,238,,0.9314580445274867,0.7723697486278638,0.9327469101343399,0.7883621162699429,28.39249336962892,22.396422352030275,16.65590880044145,11.579926966850122,8.725934787255794,17.550137255241314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train_summary,local_global_tf,,,,,,,,,,,,,5,"234,235,236,237,238",0.9296971726247615,0.0037896161823222714,1.4361190809318827e-05,0.9249924969941533,0.9344018482553696,0.0047046756306081995,0.7704738642571259,0.02106192788679804,0.0004436048063086809,0.7443262191935237,0.7966215093207282,0.026147645063602207,0.9295426788120766,0.003461650373620606,1.1983023309187681e-05,0.9252451612348537,0.9338401963892996,0.004297517577222987,0.7805858967365031,0.014956851490212789,0.00022370740650028053,0.7620174899820468,0.7991543034909595,0.01856840675445637,28.793670270898865,1.3296803831144823,1.7680499212394762,27.142918692383336,30.444421849414393,1.6507515785155282,22.207126447111005,1.1376856868966991,1.2943287221696143,20.794729552828514,23.619523341393496,1.412396894282492,16.420722062605467,1.0774421471374112,1.1608815804280745,15.08311541086237,17.758328714348565,1.3376066517430973,11.721658295860605,0.9286863512774324,0.8624583390489906,10.568726749464272,12.874589842256938,1.1529315463963323,8.182931484630858,1.0193790442241641,1.0391336358033703,6.917408139526496,9.44845482973522,1.2655233451043622,17.46522171222136,1.0621950921169536,1.1282584137173437,16.146543744741304,18.783899679701417,1.3186779674800562
